14	37.205952	-50.403847	-90.604088	1	0
14	33.296974	-36.050243	-53.675549	1	0
14	61.646973	-19.589287	-83.250877	1	0
14	87.946007	-49.575871	-51.921791	1	0
14	31.56197	-62.772919	-69.38533	1	0
14	55.069019	-52.768944	-42.236778	1	0
14	64.473061	-51.575302	-91.591209	1	0
14	64.886971	-27.662506	-53.25108	1	0
14	53.118996	-63.142464	-105.770576	1	0
14	77.62896	-61.836258	-45.78426	1	0
14	78.18795	-63.010788	-32.17292	1	0
14	69.319969	-72.283524	-81.68808	1	0
14	79.028053	-36.912956	-36.778709	1	0
14	48.277046	-65.436852	-89.406204	1	0
14	75.659966	-56.190212	-30.734917	1	0
14	55.654053	-27.499109	-80.31398	1	0
14	58.527008	-15.791726	-84.581978	1	0
14	49.86697	-82.502815	-72.209763	1	0
14	49.397011	-77.124153	-42.559315	1	0
14	80.770996	-18.538082	-75.712631	1	0
14	37.596054	-76.529778	-91.357552	1	0
14	65.946053	-44.246284	-103.344597	1	0
14	85.006966	-51.883308	-42.959202	1	0
14	29.923061	-66.539978	-78.94561	1	0
14	37.566048	-57.854485	-68.908356	1	0
14	85.051971	-53.367611	-100.707497	1	0
14	87.021957	-37.527393	-89.007935	1	0
14	76.351013	-65.000298	-44.84486	1	0
14	34.137943	-75.532288	-86.664085	1	0
14	60.308022	-35.348835	-74.035789	1	0
14	87.112976	-67.197205	-102.369339	1	0
14	31.448011	-66.286346	-91.792511	1	0
14	65.934021	-31.858274	-57.358025	1	0
14	85.887985	-31.790337	-79.869667	1	0
14	60.824974	-27.672083	-89.006821	1	0
14	83.645935	-39.656563	-102.076813	1	0
14	38.054977	-89.383957	-82.80442	1	0
14	61.358051	-63.142792	-87.945679	1	0
14	37.012016	-50.284492	-54.74929	1	0
14	93.25705	-60.275829	-79.44902	1	0
14	29.936949	-62.511654	-87.562973	1	0
14	92.394012	-32.510777	-90.601379	1	0
14	29.288055	-70.807129	-91.184853	1	0
14	57.625034	-38.086178	-107.68718	1	0
14	40.628971	-69.444931	-63.475388	1	0
14	66.510994	-55.321487	-78.485031	1	0
14	74.787003	-37.014568	-96.368271	1	0
14	50.653008	-34.463028	-96.823677	1	0
14	83.826981	-18.679394	-65.158173	1	0
14	78.34803	-35.275597	-80.194771	1	0
14	27.668989	-41.288395	-57.539688	1	0
14	45.952045	-54.778946	-80.556358	1	0
14	81.099968	-44.178196	-91.180565	1	0
14	56.410946	-93.706688	-61.900356	1	0
14	91.480011	-64.180374	-38.368572	1	0
14	85.404007	-54.522274	-91.065414	1	0
14	62.248993	-69.981888	-32.270157	1	0
14	40.793026	-51.26038	-90.857292	1	0
14	37.340988	-73.028297	-77.386696	1	0
14	30.829004	-52.608868	-73.917412	1	0
14	61.917046	-46.465546	-91.038261	1	0
14	27.491047	-52.026291	-65.049225	1	0
14	56.667999	-33.337147	-84.88044	1	0
14	61.03503	-27.137051	-92.61747	1	0
14	54.162952	-18.745377	-59.829472	1	0
14	39.886959	-42.087009	-58.330868	1	0
14	90.103981	-58.888016	-78.03331	1	0
14	106.482025	-59.264561	-65.276093	1	0
14	40.443962	-62.533066	-47.058662	1	0
14	94.857025	-53.437817	-95.631302	1	0
14	84.892998	-76.347359	-39.122021	1	0
14	47.055027	-37.928627	-43.9328	1	0
14	30.393021	-35.438984	-50.259583	1	0
14	63.538963	-68.169777	-35.688782	1	0
14	75.735977	-44.545464	-28.543543	1	0
14	30.189039	-37.424603	-50.934521	1	0
14	70.064957	-52.795193	-95.818367	1	0
14	79.640984	-29.918119	-45.113415	1	0
14	39.92701	-31.420887	-52.287956	1	0
14	26.726961	-68.933937	-57.864197	1	0
14	79.66095	-90.342064	-52.764164	1	0
14	66.107002	-43.714352	-35.542332	1	0
14	69.799973	-26.224829	-37.947884	1	0
14	74.461006	-67.307236	-46.561699	1	0
14	72.966064	-36.634552	-80.426102	1	0
14	86.122963	-53.100613	-89.442032	1	0
14	54.166054	-44.046188	-99.648682	1	0
14	80.411026	-72.28772	-46.239372	1	0
14	47.722019	-61.045639	-85.889793	1	0
14	56.347954	-72.553619	-33.258934	1	0
14	43.489033	-46.385914	-70.278908	1	0
14	86.448959	-68.232513	-63.839237	1	0
14	97.574974	-70.145416	-72.655136	1	0
14	83.571037	-45.998028	-74.471825	1	0
14	83.509041	-23.3587	-91.494667	1	0
14	46.229061	-63.679119	-39.259125	1	0
14	88.28701	-81.41481	-78.749001	1	0
14	44.211952	-57.976334	-91.637566	1	0
14	42.999977	-69.173508	-84.180641	1	0
14	65.486015	-25.274961	-44.428368	1	0
14	42.903999	-56.082146	-69.680069	1	0
14	98.11203	-55.869343	-43.850647	1	0
14	60.408955	-30.559885	-43.062263	1	0
14	75.715019	-47.432125	-76.101738	1	0
14	45.904053	-79.260284	-45.101589	1	0
14	39.433983	-70.796249	-37.79866	1	0
14	54.450012	-65.649048	-38.773651	1	0
14	101.904938	-42.022282	-75.810287	1	0
14	35.359962	-52.623127	-56.225281	1	0
14	81.644951	-59.324554	-31.514799	1	0
14	60.645054	-75.653236	-79.237404	1	0
14	82.82605	-68.501938	-59.87252	1	0
14	99.958015	-41.223141	-68.722137	1	0
14	71.267014	-54.622761	-26.466078	1	0
14	62.935947	-28.139765	-48.461597	1	0
14	82.958977	-77.729332	-66.07933	1	0
14	70.423935	-71.54805	-34.645756	1	0
14	68.310974	-14.903067	-82.473961	1	0
14	64.048981	-74.853165	-90.077782	1	0
14	88.40406	-66.893394	-66.926147	1	0
14	60.826962	-52.320271	-55.696365	1	0
14	81.109024	-55.645683	-107.106842	1	0
14	28.685045	-67.766441	-81.994858	1	0
14	90.71096	-74.074417	-71.42675	1	0
14	34.891987	-65.858345	-102.474915	1	0
14	86.977943	-85.756699	-73.336769	1	0
14	84.884949	-85.803864	-75.825066	1	0
14	54.651016	-46.475567	-85.122375	1	0
14	64.916977	-32.010818	-35.527908	1	0
14	85.059036	-57.039371	-33.460739	1	0
14	68.351028	-47.395004	-25.988768	1	0
14	30.683056	-40.900276	-76.455345	1	0
14	76.024033	-60.646576	-42.106754	1	0
14	42.88205	-67.725349	-65.139214	1	0
14	38.498032	-48.54261	-68.509468	1	0
14	41.451962	-33.687096	-47.239525	1	0
14	66.767052	-83.298706	-83.370026	1	0
14	22.163017	-47.515907	-59.229195	1	0
14	65.750999	-54.648651	-24.662876	1	0
14	71.408997	-71.411774	-96.180878	1	0
14	65.703011	-79.206497	-61.843761	1	0
14	25.655972	-79.016098	-73.027962	1	0
14	70.759979	-79.128357	-92.061531	1	0
14	78.690025	-57.567966	-48.011662	1	0
14	59.048054	-75.152519	-67.323578	1	0
14	71.348976	-89.097748	-82.206093	1	0
14	29.627939	-43.799068	-52.756012	1	0
14	87.852013	-35.436787	-95.498528	1	0
14	67.086983	-78.252777	-39.423439	1	0
14	42.725933	-63.707306	-99.816002	1	0
14	25.855984	-61.54372	-79.363838	1	0
14	78.259003	-89.700081	-79.301811	1	0
14	83.101944	-69.61454	-51.8866	1	0
14	49.193031	-49.926899	-30.805168	1	0
14	63.581005	-81.357681	-75.324493	1	0
14	102.214935	-43.540142	-62.307693	1	0
14	102.508942	-59.163036	-59.817997	1	0
14	80.408043	-65.712463	-39.832233	1	0
14	89.950966	-49.495083	-46.212383	1	0
14	22.143051	-59.716068	-70.313652	1	0
14	61.236034	-33.512383	-63.292843	1	0
14	24.659012	-59.61755	-73.249565	1	0
14	54.350933	-40.198521	-100.649185	1	0
14	20.148016	-50.299187	-82.127144	1	0
14	83.279022	-84.565628	-48.877285	1	0
14	83.732986	-47.98241	-45.452343	1	0
14	35.036945	-42.176041	-62.50388	1	0
14	82.166985	-29.172028	-98.658524	1	0
14	89.502953	-74.885757	-54.906517	1	0
14	63.12096	-20.447628	-41.214092	1	0
14	64.672943	-49.66864	-31.448462	1	0
14	47.547058	-66.221146	-53.872875	1	0
14	37.244019	-83.964935	-78.936066	1	0
14	89.245026	-49.02935	-78.733009	1	0
14	40.470005	-46.349861	-45.914898	1	0
14	25.820023	-42.892635	-92.854454	1	0
14	48.16098	-25.904213	-89.808319	1	0
14	81.040939	-39.54496	-52.537884	1	0
14	92.70401	-68.804268	-51.633945	1	0
14	24.288004	-63.248772	-66.289246	1	0
14	54.812958	-26.117962	-47.047623	1	0
14	37.442047	-47.063099	-79.722786	1	0
14	34.499031	-70.074341	-95.511818	1	0
14	88.846985	-78.855347	-75.051476	1	0
14	59.76403	-73.613747	-97.899956	1	0
14	75.43602	-61.4147	-72.43042	1	0
14	28.816978	-69.455498	-59.967491	1	0
14	22.351	-53.510517	-52.640656	1	0
14	73.37204	-33.502502	-98.730873	1	0
14	65.580994	-91.740974	-62.319889	1	0
14	64.076004	-66.209633	-55.058308	1	0
14	33.088036	-28.543818	-86.435959	1	0
14	72.077972	-43.582741	-104.055061	1	0
14	56.172001	-57.668003	-76.990875	1	0
14	75.79599	-46.614819	-62.580402	1	0
14	42.798973	-35.584068	-85.297371	1	0
14	77.106056	-28.560432	-94.046677	1	0
14	37.504047	-45.47916	-50.783005	1	0
14	35.860054	-82.901802	-69.362228	1	0
14	61.906998	-52.68671	-98.646233	1	0
14	97.226044	-75.573647	-62.408272	1	0
14	89.50605	-45.892193	-73.856415	1	0
14	68.295975	-31.170561	-63.877827	1	0
14	20.241016	-62.976654	-73.962219	1	0
14	30.952013	-29.644463	-58.894711	1	0
14	38.827995	-63.513935	-35.115112	1	0
14	27.185017	-54.575058	-81.084396	1	0
14	85.544998	-19.123573	-58.529892	1	0
14	62.756031	-56.503853	-97.623741	1	0
14	91.095978	-36.51643	-45.071182	1	0
14	64.045998	-62.583694	-80.002373	1	0
14	97.073029	-27.589083	-59.453392	1	0
14	80.495964	-65.746269	-87.493645	1	0
14	48.551952	-13.392445	-66.475685	1	0
14	52.31498	-44.618881	-28.807415	1	0
14	67.699043	-29.934458	-43.240452	1	0
14	92.196976	-54.596779	-60.270901	1	0
14	29.800053	-33.431519	-61.957146	1	0
14	51.238041	-21.533155	-77.643021	1	0
14	82.170959	-29.508301	-58.125404	1	0
14	55.964054	-54.97493	-26.864	1	0
14	52.668999	-57.44038	-61.69508	1	0
14	33.48806	-48.057976	-103.227188	1	0
14	48.006973	-47.469307	-50.426941	1	0
14	73.421013	-55.967712	-77.291817	1	0
14	19.380951	-59.869541	-72.394859	1	0
14	65.441994	-32.037373	-45.379627	1	0
14	36.596985	-42.861217	-80.884308	1	0
14	84.255028	-59.527569	-67.048302	1	0
14	40.766983	-78.054878	-47.7313	1	0
14	58.330963	-85.307343	-72.852325	1	0
14	63.85405	-92.732193	-78.346214	1	0
14	55.352982	-50.378754	-28.939329	1	0
14	70.342972	-47.448559	-38.84602	1	0
14	63.384956	-18.403641	-65.378181	1	0
14	72.539009	-45.211823	-58.03854	1	0
14	103.650978	-41.53965	-69.131668	1	0
14	87.519943	-88.042404	-73.873283	1	0
14	54.964985	-75.592896	-94.515968	1	0
